domain_id	rank	domain	rank_bucket	source_list_id	source_sha256	syntax_eligible	reachability_eligible	main_http_status	main_commit_success	main_commit_latency_ms	warning_count	audit_timestamp	attempt1_status	attempt1_commit_success	attempt1_commit_latency_ms	attempt1_warning_count	attempt1_error	attempt2_status	attempt2_commit_success	attempt2_commit_latency_ms	attempt2_warning_count	attempt2_error	attempt3_status	attempt3_commit_success	attempt3_commit_latency_ms	attempt3_warning_count	attempt3_error	attempt4_status	attempt4_commit_success	attempt4_commit_latency_ms	attempt4_warning_count	attempt4_error	rate_limit_429_count	hard_failure_count	warning_count	replay_stable	audit_timestamp
domain0430	1180	tabor.ru	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2519	3	2026-08-29T06:05:24Z	200	true	9035	0		200	true	12189	1		200	true	12203	1		200	true	11642	1		0	0	3	true	2026-08-29T06:05:24Z
domain0431	1182	admin.ch	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3185	0	2026-08-29T06:05:32Z	200	true	14577	0		200	true	10197	0		200	true	7846	0		200	true	12111	0		0	0	0	true	2026-08-29T06:05:32Z
domain0432	1185	itmedia.co.jp	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2219	4	2026-08-29T06:06:01Z	200	true	12013	1		0	false	30013	1	"TimeoutError: Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://itmedia.co.jp/"", waiting until ""commit""
"	200	true	11897	1		200	true	12671	1		0	1	4	false	2026-08-29T06:06:01Z
domain0433	1188	dmm.co.jp	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4333	0	2026-08-29T06:05:39Z	200	true	14035	0		200	true	7017	0		200	true	7767	0		200	true	7482	0		0	0	0	true	2026-08-29T06:05:39Z
domain0434	1190	inven.co.kr	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3253	9	2026-08-29T06:06:02Z	200	true	15187	2		200	true	12490	1		200	true	10464	2		200	true	11730	4		0	0	9	true	2026-08-29T06:06:02Z
domain0435	1193	aftonbladet.se	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2917	0	2026-08-29T06:05:45Z	200	true	5939	0		200	true	7186	0		200	true	5257	0		200	true	5720	0		0	0	0	true	2026-08-29T06:05:45Z
domain0436	1194	nu.nl	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2598	12	2026-08-29T06:06:07Z	200	true	9146	3		200	true	10397	3		200	true	10089	3		200	true	9276	3		0	0	12	true	2026-08-29T06:06:07Z
domain0437	1195	ad.nl	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4552	1	2026-08-29T06:06:21Z	200	true	11636	0		200	true	11805	0		200	true	8234	0		200	true	10587	1		0	0	1	true	2026-08-29T06:06:21Z
domain0438	1196	vnexpress.net	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2212	8	2026-08-29T06:06:30Z	200	true	9959	0		200	true	10036	1		200	true	9871	4		200	true	13271	3		0	0	8	true	2026-08-29T06:06:30Z
domain0439	1204	rightmove.co.uk	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2675	4	2026-08-29T06:06:16Z	200	true	5356	4		200	true	6209	0		200	true	5683	0		200	true	4665	0		0	0	4	true	2026-08-29T06:06:16Z
domain0440	1207	donga.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	711	5	2026-08-29T06:06:37Z	200	true	8798	1		200	true	8663	1		200	true	3684	1		200	true	14841	2		0	0	5	true	2026-08-29T06:06:37Z
domain0441	1209	supabase.co	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	971	0	2026-08-29T06:06:15Z	200	true	2610	0		200	true	1930	0		200	true	1779	0		200	true	1944	0		0	0	0	true	2026-08-29T06:06:15Z
domain0442	1210	biomedcentral.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	5995	0	2026-08-29T06:06:43Z	200	true	6292	0		200	true	6313	0		200	true	7889	0		200	true	5128	0		0	0	0	true	2026-08-29T06:06:43Z
domain0443	1211	dcinside.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2215	5	2026-08-29T06:07:01Z	200	true	11171	1		200	true	10726	1		200	true	10734	2		200	true	10910	1		0	0	5	true	2026-08-29T06:07:01Z
domain0444	1212	lequipe.fr	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4086	2	2026-08-29T06:07:18Z	200	true	9963	0		200	true	7733	0		200	true	21921	1		200	true	16533	1		0	0	2	true	2026-08-29T06:07:18Z
domain0445	1213	vg.no	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2363	0	2026-08-29T06:07:05Z	200	true	7977	0		200	true	10050	0		200	true	7621	0		200	true	9435	0		0	0	0	true	2026-08-29T06:07:05Z
domain0446	1214	xhopen.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2426	1	2026-08-29T06:07:03Z	200	true	6297	1		200	true	9274	0		200	true	8296	0		200	true	7050	0		0	0	1	true	2026-08-29T06:07:03Z
domain0447	1216	marktplaats.nl	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3109	4	2026-08-29T06:07:16Z	200	true	10777	1		200	true	9510	1		200	true	8859	1		200	true	9840	1		0	0	4	true	2026-08-29T06:07:16Z
domain0448	1217	acesso.gov.br	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3587	4	2026-08-29T06:07:42Z	200	true	15002	1		200	true	14324	1		200	true	13366	1		200	true	13991	1		0	0	4	true	2026-08-29T06:07:42Z
domain0449	1219	icanhazip.com	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1077	0	2026-08-29T06:06:58Z	200	true	964	0		200	true	2108	0		200	true	1099	0		200	true	1545	0		0	0	0	true	2026-08-29T06:06:58Z
domain0450	1220	lichess.org	rank_1001_100000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1993	0	2026-08-29T06:07:22Z	200	true	9633	0		200	true	4419	0		200	true	4948	0		200	true	4804	0		0	0	0	true	2026-08-29T06:07:22Z
domain0451	100001	budapestopenaccessinitiative.org	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3286	4	2026-08-29T06:08:07Z	200	true	14789	1		200	true	12926	1		200	true	13150	1		200	true	12031	1		0	0	4	true	2026-08-29T06:08:07Z
domain0452	100002	vipservice.ru	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2996	4	2026-08-29T06:08:15Z	200	true	14601	1		200	true	13568	1		200	true	14839	1		200	true	15688	1		0	0	4	true	2026-08-29T06:08:15Z
domain0453	100004	mcdemon.ru	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1903	0	2026-08-29T06:07:27Z	200	true	3421	0		200	true	1576	0		200	true	1657	0		200	true	2026	0		0	0	0	true	2026-08-29T06:07:27Z
domain0454	100007	plantbasednews.org	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2031	8	2026-08-29T06:07:50Z	200	true	5859	2		200	true	8444	2		200	true	7055	2		200	true	7674	2		0	0	8	true	2026-08-29T06:07:50Z
domain0455	100009	androidinsider.ru	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1856	0	2026-08-29T06:07:47Z	200	true	3324	0		200	true	5141	0		200	true	4065	0		200	true	3649	0		0	0	0	true	2026-08-29T06:07:47Z
domain0456	100014	national-preservation.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1505	2	2026-08-29T06:08:23Z	200	true	15017	1		200	true	11682	1		200	true	11358	0		200	true	11229	0		0	0	2	true	2026-08-29T06:08:23Z
domain0457	100016	peoplestrong.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4269	8	2026-08-29T06:08:29Z	200	true	13082	2		200	true	12931	2		200	true	12757	2		200	true	12968	2		0	0	8	true	2026-08-29T06:08:29Z
domain0458	100017	redmob.io	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1774	4	2026-08-29T06:08:30Z	200	true	12589	1		200	true	12387	1		200	true	11221	1		200	true	11318	1		0	0	4	true	2026-08-29T06:08:30Z
domain0459	100018	ivao.aero	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	816	4	2026-08-29T06:08:42Z	200	true	11260	1		200	true	10809	1		200	true	10819	1		200	true	10836	1		0	0	4	true	2026-08-29T06:08:42Z
domain0460	100020	bolt.host	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	23528	4	2026-08-29T06:09:56Z	200	true	34059	1		200	true	12942	1		200	true	33059	1		200	true	33384	1		0	0	4	true	2026-08-29T06:09:56Z
domain0461	100026	snack-media.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4149	14	2026-08-29T06:08:53Z	200	true	12760	4		200	true	11548	4		200	true	11431	3		200	true	12268	3		0	0	14	true	2026-08-29T06:08:53Z
domain0462	100027	adsimple.de	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2263	12	2026-08-29T06:09:21Z	522	true	21592	0	RuntimeError: unacceptable main HTTP status: 522	200	true	12133	4		200	true	12187	4		200	true	12620	4		0	1	12	false	2026-08-29T06:09:21Z
domain0463	100031	acs-cis.ru	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2934	4	2026-08-29T06:09:25Z	200	true	14453	1		200	true	12930	1		200	true	13553	1		200	true	13280	1		0	0	4	true	2026-08-29T06:09:25Z
domain0464	100033	alditalk.de	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3981	0	2026-08-29T06:09:12Z	200	true	9939	0		200	true	8122	0		200	true	8251	0		200	true	7018	0		0	0	0	true	2026-08-29T06:09:12Z
domain0465	100034	packet-pushers.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1010	0	2026-08-29T06:08:50Z	200	true	1207	0		200	true	2300	0		200	true	1114	0		200	true	876	0		0	0	0	true	2026-08-29T06:08:50Z
domain0466	100041	hyperledger.org	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4495	4	2026-08-29T06:09:48Z	200	true	15785	1		200	true	14840	1		200	true	15454	1		200	true	16531	1		0	0	4	true	2026-08-29T06:09:48Z
domain0467	100043	vmcpool.io	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1301	4	2026-08-29T06:09:44Z	200	true	11979	1		200	true	11457	1		200	true	11998	1		200	true	11204	1		0	0	4	true	2026-08-29T06:09:44Z
domain0468	100044	realityrift.co	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1828	0	2026-08-29T06:09:13Z	200	true	3712	0		200	true	1169	0		200	true	1347	0		200	true	1189	0		0	0	0	true	2026-08-29T06:09:13Z
domain0469	100045	savingforcollege.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1812	12	2026-08-29T06:09:51Z	200	true	8397	3		200	true	11250	1		200	true	9691	4		200	true	12947	4		0	0	12	true	2026-08-29T06:09:51Z
domain0470	100046	foropuros.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4388	1	2026-08-29T06:10:13Z	200	true	12960	0		200	true	12249	1		200	true	9705	0		200	true	11044	0		0	0	1	true	2026-08-29T06:10:13Z
domain0471	100047	macrolibrarsi.it	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2626	4	2026-08-29T06:10:22Z	200	true	12612	1		200	true	15949	1		200	true	12779	1		200	true	12465	1		0	0	4	true	2026-08-29T06:10:22Z
domain0472	100049	hqu.edu.cn	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	284	0	2026-08-29T06:09:40Z	200	true	839	0		200	true	963	0		200	true	977	0		200	true	1115	0		0	0	0	true	2026-08-29T06:09:40Z
domain0473	100050	projectzomboid.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1265	0	2026-08-29T06:10:02Z	200	true	5491	0		200	true	3999	0		200	true	6930	0		200	true	5739	0		0	0	0	true	2026-08-29T06:10:02Z
domain0474	100051	hro.nl	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2079	4	2026-08-29T06:10:46Z	200	true	13132	1		200	true	12598	1		200	true	12258	1		200	true	12385	1		0	0	4	true	2026-08-29T06:10:46Z
domain0475	100059	synonyms.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	202	true	1344	0	2026-08-29T06:10:14Z	202	true	5916	0		202	true	3417	0		202	true	2723	0		202	true	3126	0		0	0	0	true	2026-08-29T06:10:14Z
domain0476	100061	visionspecialists.org	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2142	4	2026-08-29T06:10:54Z	200	true	13141	1		200	true	12849	1		200	true	11703	1		200	true	12515	1		0	0	4	true	2026-08-29T06:10:54Z
domain0477	100062	connexus.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3286	4	2026-08-29T06:11:02Z	200	true	14180	1		200	true	13174	1		200	true	13837	1		200	true	14425	1		0	0	4	true	2026-08-29T06:11:02Z
domain0478	100064	ss-iptv.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1471	4	2026-08-29T06:10:59Z	200	true	11713	1		200	true	11253	1		200	true	11074	1		200	true	13303	1		0	0	4	true	2026-08-29T06:10:59Z
domain0479	100065	credify.tech	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4297	0	2026-08-29T06:10:55Z	200	true	9022	0		200	true	6320	0		200	true	6374	0		200	true	15393	0		0	0	0	true	2026-08-29T06:10:55Z
domain0480	100067	safaribookings.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4911	0	2026-08-29T06:10:49Z	200	true	7074	0		200	true	5121	0		200	true	3210	0		200	true	5085	0		0	0	0	true	2026-08-29T06:10:49Z
domain0481	100068	uksh.de	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3688	1	2026-08-29T06:11:16Z	200	true	13026	0		200	true	11133	0		200	true	9789	0		200	true	12646	1		0	0	1	true	2026-08-29T06:11:16Z
domain0482	100070	cccbr.org.uk	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3839	4	2026-08-29T06:11:36Z	200	true	12900	1		200	true	19176	1		200	true	13961	1		200	true	12698	1		0	0	4	true	2026-08-29T06:11:36Z
domain0483	100071	clip.mx	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2615	4	2026-08-29T06:11:52Z	200	true	12889	1		200	true	13146	1		200	true	12090	1		200	true	12592	1		0	0	4	true	2026-08-29T06:11:52Z
domain0484	100075	bad.org.uk	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1150	0	2026-08-29T06:11:35Z	200	true	8030	0		200	true	6266	0		200	true	8527	0		200	true	7758	0		0	0	0	true	2026-08-29T06:11:35Z
domain0485	100076	salzburgerland.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1832	3	2026-08-29T06:11:58Z	200	true	13885	1		200	true	12293	1		200	true	12115	1		200	true	10968	0		0	0	3	true	2026-08-29T06:11:58Z
domain0486	100078	fotohosting.su	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1757	3	2026-08-29T06:11:31Z	200	true	5327	1		200	true	5429	0		200	true	5180	1		200	true	5103	1		0	0	3	true	2026-08-29T06:11:31Z
domain0487	100079	aegir.sexy	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1081	0	2026-08-29T06:11:20Z	200	true	1557	0		200	true	1519	0		200	true	1368	0		200	true	1279	0		0	0	0	true	2026-08-29T06:11:20Z
domain0488	100082	yonote.ru	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1397	0	2026-08-29T06:11:40Z	200	true	4650	0		200	true	5919	0		200	true	5115	0		200	true	6513	0		0	0	0	true	2026-08-29T06:11:40Z
domain0489	100083	okprint.kz	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	10448	8	2026-08-29T06:12:25Z	200	true	14123	1		200	true	13071	3		200	true	12013	3		200	true	14182	1		0	0	8	true	2026-08-29T06:12:25Z
domain0490	100085	imagepond.net	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	4403	11	2026-08-29T06:12:49Z	200	true	7139	1		200	true	30730	6		200	true	12928	3		200	true	22148	1		0	0	11	true	2026-08-29T06:12:49Z
domain0491	100088	vat-search.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1777	2	2026-08-29T06:12:22Z	200	true	11523	1		200	true	5674	0		200	true	10918	1		200	true	7449	0		0	0	2	true	2026-08-29T06:12:22Z
domain0492	100089	frantech.ca	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1067	0	2026-08-29T06:11:56Z	200	true	1901	0		200	true	942	0		200	true	975	0		200	true	1468	0		0	0	0	true	2026-08-29T06:11:56Z
domain0493	100092	mofo.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1077	4	2026-08-29T06:12:36Z	200	true	11405	1		200	true	10987	1		200	true	11021	1		200	true	11026	1		0	0	4	true	2026-08-29T06:12:36Z
domain0494	100093	4netplayers.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2659	0	2026-08-29T06:12:08Z	200	true	3500	0		200	true	2463	0		200	true	4097	0		200	true	3010	0		0	0	0	true	2026-08-29T06:12:08Z
domain0495	100094	101cookbooks.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2135	0	2026-08-29T06:12:25Z	200	true	3679	0		200	true	3045	0		200	true	6176	0		200	true	5066	0		0	0	0	true	2026-08-29T06:12:25Z
domain0496	100096	amberstudent.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	1292	4	2026-08-29T06:12:58Z	200	true	11894	1		200	true	12357	1		200	true	11230	1		200	true	11381	1		0	0	4	true	2026-08-29T06:12:58Z
domain0497	100098	wradio.com.co	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	3443	3	2026-08-29T06:12:59Z	200	true	7233	0		200	true	12777	1		200	true	12143	1		200	true	13032	1		0	0	3	true	2026-08-29T06:12:59Z
domain0498	100099	manifold.markets	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	721	0	2026-08-29T06:12:34Z	200	true	2119	0		200	true	4385	0		200	true	1915	0		200	true	1441	0		0	0	0	true	2026-08-29T06:12:34Z
domain0499	100102	msoms-anime.net	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2471	8	2026-08-29T06:13:24Z	200	true	11553	2		200	true	11772	2		200	true	11073	2		200	true	11638	2		0	0	8	true	2026-08-29T06:13:24Z
domain0500	100103	rcbcy.com	rank_100001_1000000	46W9X	264830dfe5bbf84daeb23d482123d0a7eab1f6ee6830f08984c563be18d998aa	true	true	200	true	2446	4	2026-08-29T06:13:32Z	200	true	13939	1		200	true	12455	1		200	true	12300	1		200	true	12275	1		0	0	4	true	2026-08-29T06:13:32Z
